ID,Man/Auto,Fund,Anum,Value Dt,Month,Trans Id,Entry Id,Aname,FS LEVEL,Currency Code,Cur Amount,Fx Rate,Amount
80451,M,Fund 37,23008,42947,7,11499,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4166.67
80452,M,Fund 38,23008,43069,11,904,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2166.67
80453,M,Fund 38,23008,43069,11,906,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1275
80454,M,Fund 50,23008,43008,9,16220874,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-43750
80455,M,Fund 50,23008,43008,9,16220875,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5625
80456,M,Fund 57,23008,42947,7,2514152,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-6083.33
80457,M,Fund 46,23008,42947,7,3813,2,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,1500
80458,M,Fund 24,23008,43039,10,398,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,1200
80459,M,Fund 52,23008,43008,9,1967401,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1458.33
80460,M,Fund 50,23008,43039,10,16470522,5,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,35550
80461,M,Fund 57,23008,43069,11,2575376,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-416.67
80462,M,Fund 40,23008,42978,8,235388,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-8333.33
80463,M,Fund 40,23008,42978,8,235389,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-416.67
80464,M,Fund 24,23008,42978,8,354,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-666.67
80465,M,Fund 24,23008,42978,8,355,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80466,M,Fund 47,23008,42947,7,1740330,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1000
80467,M,Fund 30,23008,43069,11,110051,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80468,M,Fund 30,23008,43069,11,110054,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4166.67
80469,M,Fund 26,23008,43008,9,1778,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5166.67
80470,M,Fund 26,23008,43008,9,1779,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2600
80471,M,Fund 37,23008,43069,11,11610,3,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,93369.44
80472,M,Fund 53,23008,42947,7,622068,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-25833.33
80473,M,Fund 53,23008,42947,7,622069,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-458.33
80474,M,Fund 53,23008,42947,7,622073,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-6833.33
80475,M,Fund 54,23008,43039,10,1260,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,960
80476,M,Fund 38,23008,43100,12,926,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-200
80477,M,Fund 27,23008,42978,8,2005,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1591.67
80478,M,Fund 26,23008,43039,10,1802,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,4680
80479,M,Fund 27,23008,42978,8,2006,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5583.33
80480,M,Fund 38,23008,42978,8,850,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2166.67
80481,M,Fund 45,23008,42978,8,2080,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2000
80482,M,Fund 45,23008,42978,8,2081,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5166.67
80483,M,Fund 26,23008,43069,11,1817,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5166.67
80484,M,Fund 44,23008,43008,9,188319,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1933.33
80485,M,Fund 43,23008,43008,9,229226,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-333.33
80486,M,Fund 23,23008,43069,11,567,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80487,M,Fund 38,23008,42978,8,848,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1275
80488,M,Fund 34,23008,42978,8,4878759,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-18750
80489,M,Fund 34,23008,42978,8,4878760,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2891.67
80490,M,Fund 51,23008,43100,12,227254,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,41260
80491,M,Fund 42,23008,42947,7,25799,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-208.33
80492,M,Fund 38,23008,43039,10,885,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1275
80493,M,Fund 38,23008,43039,10,886,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2166.67
80494,M,Fund 47,23008,43039,10,1823201,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-6583.33
80495,M,Fund 47,23008,43039,10,1823205,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-43583.33
80496,M,Fund 48,23008,43039,10,54104,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4666.67
80497,M,Fund 48,23008,43039,10,54106,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-8333.33
80498,M,Fund 47,23008,42947,7,1728368,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-666.67
80499,M,Fund 47,23008,42947,7,1728371,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-6583.33
80500,M,Fund 22,23008,42947,7,174163,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-10416.67
80501,M,Fund 22,23008,42947,7,174166,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-291.67
80502,M,Fund 57,23008,43008,9,2540829,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-6083.33
80503,M,Fund 44,23008,43008,9,188316,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-54.19
80504,M,Fund 44,23008,43008,9,188317,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-333.33
80505,M,Fund 35,23008,43039,10,1131,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,2145
80506,M,Fund 21,23008,43008,9,1124,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1591.67
80507,M,Fund 21,23008,43008,9,1125,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4750
80508,M,Fund 35,23008,43008,9,1107,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-3333.33
80509,M,Fund 35,23008,43008,9,1108,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1191.67
80510,M,Fund 48,23008,43008,9,53361,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-8333.33
80511,M,Fund 48,23008,43008,9,53364,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4666.67
80512,M,Fund 22,23008,43069,11,200761,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2500
80513,M,Fund 22,23008,43069,11,200764,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-10416.67
80514,M,Fund 22,23008,43069,11,200765,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-291.67
80515,M,Fund 40,23008,43039,10,246181,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80516,M,Fund 40,23008,43039,10,246183,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-416.67
80517,M,Fund 40,23008,43039,10,246185,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-8333.33
80518,M,Fund 49,23008,43039,10,35032,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-6833.33
80519,M,Fund 34,23008,43039,10,5026196,5,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,16905
80520,M,Fund 27,23008,43069,11,2068,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1591.67
80521,M,Fund 24,23008,42947,7,307,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80522,M,Fund 24,23008,42947,7,308,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-666.67
80523,M,Fund 55,23008,43039,10,1828,2,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,870
80524,M,Fund 46,23008,43008,9,3854,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-500
80525,M,Fund 20,23008,42947,7,930,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2600
80526,M,Fund 36,23008,42947,7,1127,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-3750
80527,M,Fund 36,23008,42947,7,1130,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-483.33
80528,M,Fund 50,23008,42947,7,16010426,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-10000
80529,M,Fund 50,23008,42947,7,16010427,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-43750
80530,M,Fund 50,23008,42947,7,16010428,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5625
80531,M,Fund 42,23008,42978,8,25819,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5725
80532,M,Fund 31,23008,42978,8,434,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-833.33
80533,M,Fund 43,23008,42978,8,228155,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80534,M,Fund 33,23008,43008,9,3493300,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-3625
80535,M,Fund 50,23008,42978,8,16123973,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-10000
80536,M,Fund 50,23008,42978,8,16123975,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5625
80537,M,Fund 50,23008,42978,8,16123976,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-43750
80538,M,Fund 27,23008,43039,10,2050,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1591.67
80539,M,Fund 45,23008,43039,10,2130,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2000
80540,M,Fund 51,23008,43039,10,211795,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,5060
80541,M,Fund 31,23008,43008,9,450,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80542,M,Fund 31,23008,43008,9,451,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-833.33
80543,M,Fund 31,23008,43069,11,472,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80544,M,Fund 36,23008,43069,11,1239,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-483.33
80545,M,Fund 31,23008,43069,11,473,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-833.33
80546,M,Fund 47,23008,42947,7,1740329,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,14000
80547,M,Fund 20,23008,43100,12,1043,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4333.33
80548,M,Fund 20,23008,43100,12,1044,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2600
80549,M,Fund 47,23008,43008,9,1788401,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-666.67
80550,M,Fund 47,23008,43008,9,1788402,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-43583.33
80551,M,Fund 47,23008,43008,9,1788403,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-6583.33
80552,M,Fund 50,23008,43069,11,16587482,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-10000
80553,M,Fund 50,23008,43069,11,16587483,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5625
80554,M,Fund 50,23008,43069,11,16587484,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-43750
80555,M,Fund 32,23008,43069,11,235,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80556,M,Fund 57,23008,43039,10,2553219,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,260
80557,M,Fund 35,23008,43069,11,1149,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-3333.33
80558,M,Fund 34,23008,43069,11,5056336,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2891.67
80559,M,Fund 34,23008,43069,11,5056338,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-3750
80560,M,Fund 39,23008,43069,11,800,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2583.33
80561,M,Fund 40,23008,43069,11,252142,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-8333.33
80562,M,Fund 23,23008,42978,8,496,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1250
80563,M,Fund 40,23008,43069,11,252144,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-416.67
80564,M,Fund 43,23008,43008,9,229227,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-496.21
80565,M,Fund 42,23008,43039,10,25922,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5725
80566,M,Fund 47,23008,43039,10,1830064,5,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,2080
80567,M,Fund 52,23008,43069,11,2042662,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-8333.33
80568,M,Fund 52,23008,43069,11,2042663,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1458.33
80569,M,Fund 42,23008,43008,9,25855,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-8333.33
80570,M,Fund 21,23008,42947,7,1068,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4750
80571,M,Fund 21,23008,42947,7,1072,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1591.67
80572,M,Fund 32,23008,43008,9,208,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80573,M,Fund 53,23008,43008,9,673837,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-6833.33
80574,M,Fund 53,23008,43008,9,673840,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-25833.33
80575,M,Fund 35,23008,42947,7,1067,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-3333.33
80576,M,Fund 31,23008,42947,7,416,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80577,M,Fund 31,23008,42947,7,418,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-833.33
80578,M,Fund 53,23008,42978,8,658979,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-25833.33
80579,M,Fund 22,23008,42978,8,183834,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-10416.67
80580,M,Fund 22,23008,42978,8,183840,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-291.67
80581,M,Fund 30,23008,43039,10,107193,3,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,6350
80582,M,Fund 33,23008,43100,12,3567818,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,26600
80583,M,Fund 33,23008,43039,10,3521331,2,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,7850
80584,M,Fund 20,23008,43069,11,1022,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4333.33
80585,M,Fund 48,23008,43069,11,54711,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4666.67
80586,M,Fund 49,23008,43069,11,35488,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-7991.67
80587,M,Fund 49,23008,43069,11,35489,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-6833.33
80588,M,Fund 20,23008,42978,8,965,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2600
80589,M,Fund 36,23008,42978,8,1159,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-483.33
80590,M,Fund 36,23008,42978,8,1160,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-3750
80591,M,Fund 30,23008,42978,8,102716,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-666.67
80592,M,Fund 30,23008,42978,8,102718,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80593,M,Fund 51,23008,43008,9,202566,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2666.67
80594,M,Fund 51,23008,43008,9,202569,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-9833.33
80595,M,Fund 49,23008,43008,9,34476,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-6833.33
80596,M,Fund 49,23008,43008,9,34477,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-7991.67
80597,M,Fund 21,23008,43039,10,1153,2,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,2865
80598,M,Fund 27,23008,43039,10,2056,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,2865
80599,M,Fund 43,23008,43008,9,229223,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-16666.67
80600,M,Fund 37,23008,42978,8,11516,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4166.67
80601,M,Fund 37,23008,42978,8,11518,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-3395.75
80602,M,Fund 20,23008,43039,10,1003,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4333.33
80603,M,Fund 36,23008,43039,10,1202,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-3750
80604,M,Fund 36,23008,43039,10,1203,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-483.33
80605,M,Fund 30,23008,43039,10,106864,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-666.67
80606,M,Fund 30,23008,43039,10,106869,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4166.67
80607,M,Fund 22,23008,43039,10,199352,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,1160
80608,M,Fund 37,23008,42997,9,11540,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-13583
80609,M,Fund 25,23008,43039,10,2043530,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-29166.67
80610,M,Fund 25,23008,43039,10,2043531,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-15833.33
80611,M,Fund 25,23008,43039,10,2043533,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-833.33
80612,M,Fund 57,23008,42947,7,2514151,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-416.67
80613,M,Fund 39,23008,43039,10,775,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2583.33
80614,M,Fund 31,23008,43039,10,456,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-833.33
80615,M,Fund 38,23008,43039,10,895,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,2295
80616,M,Fund 30,23008,43039,10,106870,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80617,M,Fund 24,23008,43039,10,392,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80618,M,Fund 24,23008,43039,10,394,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-666.67
80619,M,Fund 53,23008,43039,10,708403,2,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,14600
80620,M,Fund 45,23008,43008,9,2096,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2000
80621,M,Fund 30,23008,43008,9,104395,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80622,M,Fund 30,23008,43008,9,104397,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4166.67
80623,M,Fund 30,23008,43008,9,104400,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-666.67
80624,M,Fund 34,23008,43008,9,4931604,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-3750
80625,M,Fund 34,23008,43008,9,4931606,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-18750
80626,M,Fund 34,23008,43008,9,4931607,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2891.67
80627,M,Fund 40,23008,43008,9,240934,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80628,M,Fund 40,23008,43008,9,240936,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-8333.33
80629,M,Fund 25,23008,43039,10,2047698,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,31100
80630,M,Fund 20,23008,43069,11,1020,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2600
80631,M,Fund 30,23008,42947,7,99002,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80632,M,Fund 30,23008,42947,7,99004,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-666.67
80633,M,Fund 44,23008,42947,7,185960,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-13.55
80634,M,Fund 44,23008,42947,7,185962,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-483.33
80635,M,Fund 44,23008,42947,7,185963,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-83.33
80636,M,Fund 51,23008,42978,8,185544,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2666.67
80637,M,Fund 42,23008,43100,12,26027,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5725
80638,M,Fund 45,23008,43100,12,2190,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,22000
80639,M,Fund 22,23008,43100,12,209164,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,44910
80640,M,Fund 42,23008,43069,11,25964,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5725
80641,M,Fund 50,23008,43100,12,16766308,2,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,199550
80642,M,Fund 48,23008,43100,12,55291,2,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,20000
80643,M,Fund 27,23008,43100,12,2100,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,5800
80644,M,Fund 33,23008,43100,12,3564259,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-17500
80645,M,Fund 20,23008,43100,12,1061,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-800
80646,M,Fund 25,23008,43100,12,2080932,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,124600
80647,M,Fund 27,23008,43100,12,2097,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,8000
80648,M,Fund 30,23008,43100,12,114268,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-25000
80649,M,Fund 53,23008,43100,12,752602,5,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,109430
80650,M,Fund 47,23008,43070,12,1865040,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-39000
80651,M,Fund 42,23008,43100,12,26028,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-8333.33
80652,M,Fund 50,23008,43100,12,16797144,2,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-6000
80653,M,Fund 25,23008,43100,12,2087541,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5000
80654,M,Fund 35,23008,43100,12,1204,5,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,14000
80655,M,Fund 49,23008,43100,12,36005,2,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4900
80656,M,Fund 31,23008,43100,12,510,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80657,M,Fund 31,23008,43100,12,513,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-833.33
80658,M,Fund 32,23008,43100,12,261,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5000
80659,M,Fund 23,23008,43100,12,596,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,9000
80660,M,Fund 27,23008,43100,12,2096,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,23000
80661,M,Fund 38,23008,43100,12,920,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-4000
80662,M,Fund 22,23008,43100,12,208832,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-50000
80663,M,Fund 46,23008,43100,12,3964,4,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,23000
80664,M,Fund 50,23008,43100,12,16713189,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-43750
80665,M,Fund 50,23008,43100,12,16713191,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-10000
80666,M,Fund 50,23008,43100,12,16713193,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5625
80667,M,Fund 23,23008,43100,12,578,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2083.33
80668,M,Fund 57,23008,43100,12,2590255,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,4000
80669,M,Fund 48,23008,43100,12,55321,2,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,3000
80670,M,Fund 26,23008,43100,12,1832,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2600
80671,M,Fund 26,23008,43100,12,1833,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5166.67
80672,M,Fund 52,23008,43100,12,2085815,5,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,39550
80673,M,Fund 55,23008,43100,12,1850,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,10000
80674,M,Fund 51,23008,43100,12,228910,2,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-3000
80675,M,Fund 23,23008,43100,12,597,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-750
80676,M,Fund 36,23008,43100,12,1267,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-3750
80677,M,Fund 36,23008,43100,12,1268,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-483.33
80678,M,Fund 52,23008,43100,12,2084469,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-8333.33
80679,M,Fund 52,23008,43100,12,2084470,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-1458.33
80680,M,Fund 21,23008,43100,12,1208,2,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-2000
80681,M,Fund 46,23008,43100,12,3958,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5583.33
80682,M,Fund 46,23008,43100,12,3961,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-500
80683,M,Fund 42,23008,43100,12,26029,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-208.33
80684,M,Fund 57,23008,43100,12,2590252,1,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-6083.33
80685,M,Fund 48,23008,43100,12,55387,2,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,-5000
80686,M,Fund 40,23008,43100,12,257899,7,Audit Fees Payable,Accrued expense and other liabilities,USD,0,1,36300
